id,nome,raca,caminho_imagem
63014935,Volcanic Queen,Pyro,imagens\Pyro\63014935.jpg
33112041,Volcanic Rat,Pyro,imagens\Pyro\33112041.jpg
59805313,Volcanic Rimfire,Pyro,imagens\Pyro\59805313.jpg
76459806,Volcanic Rocket,Pyro,imagens\Pyro\76459806.jpg
69750546,Volcanic Scattershot,Pyro,imagens\Pyro\69750546.jpg
33365932,Volcanic Shell,Pyro,imagens\Pyro\33365932.jpg
17415895,Volcanic Slicer,Pyro,imagens\Pyro\17415895.jpg
22411609,Volcanic Trooper,Pyro,imagens\Pyro\22411609.jpg
86889202,Watch Dog,Pyro,imagens\Pyro\86889202.jpg
92944626,Wings of Wicked Flame,Pyro,imagens\Pyro\92944626.jpg
98787535,"Aleirtt, the Ogdoadic Dark",Reptile,imagens\Reptile\98787535.jpg
652362,Alien Ammonite,Reptile,imagens\Reptile\652362.jpg
15475415,Alien Dog,Reptile,imagens\Reptile\15475415.jpg
62437709,Alien Grey,Reptile,imagens\Reptile\62437709.jpg
62315111,Alien Hunter,Reptile,imagens\Reptile\62315111.jpg
38468214,Alien Hypno,Reptile,imagens\Reptile\38468214.jpg
76573247,Alien Infiltrator,Reptile,imagens\Reptile\76573247.jpg
64160836,Alien Kid,Reptile,imagens\Reptile\64160836.jpg
99532708,Alien Mars,Reptile,imagens\Reptile\99532708.jpg
24104865,Alien Mother,Reptile,imagens\Reptile\24104865.jpg
63253763,Alien Overlord,Reptile,imagens\Reptile\63253763.jpg
58012107,Alien Psychic,Reptile,imagens\Reptile\58012107.jpg
97127906,Alien Shocktrooper,Reptile,imagens\Reptile\97127906.jpg
74974229,Alien Shocktrooper M-Frame,Reptile,imagens\Reptile\74974229.jpg
25920413,Alien Skull,Reptile,imagens\Reptile\25920413.jpg
58066722,Alien Stealthbuster,Reptile,imagens\Reptile\58066722.jpg
91070115,Alien Telepath,Reptile,imagens\Reptile\91070115.jpg
98719226,Alien Warrior,Reptile,imagens\Reptile\98719226.jpg
13332685,Ame no Habakiri no Mitsurugi,Reptile,imagens\Reptile\13332685.jpg
19899073,Ame no Murakumo no Mitsurugi,Reptile,imagens\Reptile\19899073.jpg
61160289,"Amunessia, the Ogdoadic Queen",Reptile,imagens\Reptile\61160289.jpg
43230671,Ancient Lizard Warrior,Reptile,imagens\Reptile\43230671.jpg
15480588,Armored Lizard,Reptile,imagens\Reptile\15480588.jpg
34172284,"Aron, the Ogdoadic King",Reptile,imagens\Reptile\34172284.jpg
74426895,Awakening of the Possessed - Gagigobyte,Reptile,imagens\Reptile\74426895.jpg
39892082,Balloon Lizard,Reptile,imagens\Reptile\39892082.jpg
6103114,Beaked Snake,Reptile,imagens\Reptile\6103114.jpg
44702857,Bitelon,Reptile,imagens\Reptile\44702857.jpg
86469231,Black Mamba,Reptile,imagens\Reptile\86469231.jpg
66740005,"Bravo, Fighter Fur Hire",Reptile,imagens\Reptile\66740005.jpg
86801871,Cobra Jar,Reptile,imagens\Reptile\86801871.jpg
75109441,Cobraman Sakuzy,Reptile,imagens\Reptile\75109441.jpg
68319538,Cosmic Fortress Gol'gar,Reptile,imagens\Reptile\68319538.jpg
51192573,Cosmic Horror Gangi'el,Reptile,imagens\Reptile\51192573.jpg
1487805,Cosmic Slicer Zer'oll,Reptile,imagens\Reptile\1487805.jpg
99745551,Danger!? Tsuchinoko?,Reptile,imagens\Reptile\99745551.jpg
34479658,Dark Alligator,Reptile,imagens\Reptile\34479658.jpg
81985784,Des Feral Imp,Reptile,imagens\Reptile\81985784.jpg
59235795,Destruction Cyclone,Reptile,imagens\Reptile\59235795.jpg
97800311,Divine Serpent Apophis,Reptile,imagens\Reptile\97800311.jpg
82103466,Divine Serpent Geh,Reptile,imagens\Reptile\82103466.jpg
3493978,Don Turtle,Reptile,imagens\Reptile\3493978.jpg
16353197,Drooling Lizard,Reptile,imagens\Reptile\16353197.jpg
79798060,Earthbound Immortal Ccarayhua,Reptile,imagens\Reptile\79798060.jpg
11250655,Emperor of the Land and Sea,Reptile,imagens\Reptile\11250655.jpg
8400623,Evil Dragon Ananta,Reptile,imagens\Reptile\8400623.jpg
42679662,Evilswarm Azzathoth,Reptile,imagens\Reptile\42679662.jpg
56240989,Evoltile Casinerio,Reptile,imagens\Reptile\56240989.jpg
91903221,Evoltile Elginero,Reptile,imagens\Reptile\91903221.jpg
55488859,Evoltile Gephyro,Reptile,imagens\Reptile\55488859.jpg
3283679,Evoltile Lagosucho,Reptile,imagens\Reptile\3283679.jpg
13046291,Evoltile Megachirella,Reptile,imagens\Reptile\13046291.jpg
88095331,Evoltile Najasho,Reptile,imagens\Reptile\88095331.jpg
28877602,Evoltile Odonto,Reptile,imagens\Reptile\28877602.jpg
89776023,Evoltile Pholis,Reptile,imagens\Reptile\89776023.jpg
20855340,Evoltile Pleuro,Reptile,imagens\Reptile\20855340.jpg
81873903,Evoltile Westlo,Reptile,imagens\Reptile\81873903.jpg
26050548,Extox Hydra,Reptile,imagens\Reptile\26050548.jpg
13846680,Firestorm Prominence,Reptile,imagens\Reptile\13846680.jpg
9400127,"Flogos, the Ogdoadic Boundless",Reptile,imagens\Reptile\9400127.jpg
55397172,Futsu no Mitama no Mitsurugi,Reptile,imagens\Reptile\55397172.jpg
49003308,Gagagigo,Reptile,imagens\Reptile\49003308.jpg
9053187,Gagagigo the Risen,Reptile,imagens\Reptile\9053187.jpg
77491079,Gale Lizard,Reptile,imagens\Reptile\77491079.jpg
54635862,Gentlemander,Reptile,imagens\Reptile\54635862.jpg
43793530,Giga Gagagigo,Reptile,imagens\Reptile\43793530.jpg
53776525,Gigobyte,Reptile,imagens\Reptile\53776525.jpg
77642288,Gladiator Beast Secutor,Reptile,imagens\Reptile\77642288.jpg
39674352,Gogiga Gagagigo,Reptile,imagens\Reptile\39674352.jpg
13944422,Granadora,Reptile,imagens\Reptile\13944422.jpg
2906250,Grappler,Reptile,imagens\Reptile\2906250.jpg
9763474,Haggard Lizardose,Reptile,imagens\Reptile\9763474.jpg
37869028,Hydra Viper,Reptile,imagens\Reptile\37869028.jpg
71768839,I.A.S. -Invasive Alien Species-,Reptile,imagens\Reptile\71768839.jpg
14729426,"Interplanetary Invader ""A""",Reptile,imagens\Reptile\14729426.jpg
70744296,Ipiria,Reptile,imagens\Reptile\70744296.jpg
80769747,Iron Chain Snake,Reptile,imagens\Reptile\80769747.jpg
96287685,Jar Turtle,Reptile,imagens\Reptile\96287685.jpg
40894584,Jigabyte,Reptile,imagens\Reptile\40894584.jpg
2665273,"Jormungandr, Generaider Boss of Eternity",Reptile,imagens\Reptile\2665273.jpg
94656263,Kagetokage,Reptile,imagens\Reptile\94656263.jpg
62383431,"Keurse, the Ogdoadic Light",Reptile,imagens\Reptile\62383431.jpg
11398059,King of the Feral Imps,Reptile,imagens\Reptile\11398059.jpg
76512652,Krokodilus,Reptile,imagens\Reptile\76512652.jpg
84900597,Lamia,Reptile,imagens\Reptile\84900597.jpg
24643913,Liberator Eto,Reptile,imagens\Reptile\24643913.jpg
55501446,Lightserpent,Reptile,imagens\Reptile\55501446.jpg
4611269,Lion Alligator,Reptile,imagens\Reptile\4611269.jpg
61465001,Loud Cloud the Storm Serpent,Reptile,imagens\Reptile\61465001.jpg
67211766,Majioshaleon,Reptile,imagens\Reptile\67211766.jpg
53573406,Masked Chameleon,Reptile,imagens\Reptile\53573406.jpg
94412545,Mechaleon,Reptile,imagens\Reptile\94412545.jpg
76948970,"Mitsurugi no Miko, Wousu",Reptile,imagens\Reptile\76948970.jpg
40543231,"Mitsurugi no Mikoto, Aramasa",Reptile,imagens\Reptile\40543231.jpg
82782870,"Mitsurugi no Mikoto, Kusanagi",Reptile,imagens\Reptile\82782870.jpg
18176525,"Mitsurugi no Mikoto, Saji",Reptile,imagens\Reptile\18176525.jpg
62405028,"Nauya, the Ogdoadic Remnant",Reptile,imagens\Reptile\62405028.jpg
46518210,"Nephilabyss, the Ogdoadic Overlord",Reptile,imagens\Reptile\46518210.jpg
20295753,Night Sword Serpent,Reptile,imagens\Reptile\20295753.jpg
36010310,"Nunu, the Ogdoadic Remnant",Reptile,imagens\Reptile\36010310.jpg
97565997,"Ogdoabyss, the Ogdoadic Overlord",Reptile,imagens\Reptile\97565997.jpg
70913714,Old Entity Hastorr,Reptile,imagens\Reptile\70913714.jpg
71519605,Oshaleon,Reptile,imagens\Reptile\71519605.jpg
81816475,Overlay Eater,Reptile,imagens\Reptile\81816475.jpg
89113320,Performapal Bit Bite Turtle,Reptile,imagens\Reptile\89113320.jpg
72708264,Performapal Bot-Eyes Lizard,Reptile,imagens\Reptile\72708264.jpg
73130445,Performapal Lizardraw,Reptile,imagens\Reptile\73130445.jpg
69211541,Performapal Partnaga,Reptile,imagens\Reptile\69211541.jpg
93892436,Performapal Swincobra,Reptile,imagens\Reptile\93892436.jpg
79967395,Performapal Whip Snake,Reptile,imagens\Reptile\79967395.jpg
37038993,"Puralis, the Purple Pyrotile",Reptile,imagens\Reptile\37038993.jpg
12624008,Radiant Spirit,Reptile,imagens\Reptile\12624008.jpg
50957346,Raging Earth,Reptile,imagens\Reptile\50957346.jpg
52543404,Ragnaraika Armored Lizard,Reptile,imagens\Reptile\52543404.jpg
6908161,Ragnaraika Chain Coils,Reptile,imagens\Reptile\6908161.jpg
75352507,Ragnaraika Selene Snapper,Reptile,imagens\Reptile\75352507.jpg
18372968,Razor Lizard,Reptile,imagens\Reptile\18372968.jpg
81782101,Reptia Egg,Reptile,imagens\Reptile\81782101.jpg
89594399,Reptilianne Coatl,Reptile,imagens\Reptile\89594399.jpg
8602351,Reptilianne Echidna,Reptile,imagens\Reptile\8602351.jpg
43002864,Reptilianne Gardna,Reptile,imagens\Reptile\43002864.jpg
43426903,Reptilianne Gorgon,Reptile,imagens\Reptile\43426903.jpg
60634565,Reptilianne Hydra,Reptile,imagens\Reptile\60634565.jpg
57647597,Reptilianne Lamia,Reptile,imagens\Reptile\57647597.jpg
89810518,Reptilianne Medusa,Reptile,imagens\Reptile\89810518.jpg
32138660,Reptilianne Melusine,Reptile,imagens\Reptile\32138660.jpg
79491903,Reptilianne Naga,Reptile,imagens\Reptile\79491903.jpg
42090294,Reptilianne Nyami,Reptile,imagens\Reptile\42090294.jpg
16909657,Reptilianne Scylla,Reptile,imagens\Reptile\16909657.jpg
16008155,Reptilianne Servant,Reptile,imagens\Reptile\16008155.jpg
16886617,Reptilianne Vaskii,Reptile,imagens\Reptile\16886617.jpg
42303365,Reptilianne Viper,Reptile,imagens\Reptile\42303365.jpg
82742611,Serpent Marauder,Reptile,imagens\Reptile\82742611.jpg
71829750,Serpentine Princess,Reptile,imagens\Reptile\71829750.jpg
86442081,Silent Abyss,Reptile,imagens\Reptile\86442081.jpg
8131171,Sinister Serpent,Reptile,imagens\Reptile\8131171.jpg
27655513,Skreech,Reptile,imagens\Reptile\27655513.jpg
39984786,Spawn Alligator,Reptile,imagens\Reptile\39984786.jpg
42713844,Subterror Behemoth Umastryx,Reptile,imagens\Reptile\42713844.jpg
31042659,Supreme Sovereign Serpent of Golgonda,Reptile,imagens\Reptile\31042659.jpg
77428945,Terrene Toothed Tsuchinoko,Reptile,imagens\Reptile\77428945.jpg
88071625,The Tyrant Neptune,Reptile,imagens\Reptile\88071625.jpg
48806195,"Therion ""Empress"" Alasia",Reptile,imagens\Reptile\48806195.jpg
59383041,Toon Alligator,Reptile,imagens\Reptile\59383041.jpg
86229493,Umbral Soul,Reptile,imagens\Reptile\86229493.jpg
47077697,"Urubonus, the Avatar of Malice",Reptile,imagens\Reptile\47077697.jpg
84366728,Vanguard of the Underground Emperor,Reptile,imagens\Reptile\84366728.jpg
8062132,Vennominaga the Deity of Poisonous Snakes,Reptile,imagens\Reptile\8062132.jpg
72677437,Vennominon the King of Poisonous Snakes,Reptile,imagens\Reptile\72677437.jpg
9284723,Venom Boa,Reptile,imagens\Reptile\9284723.jpg
22499463,Venom Cobra,Reptile,imagens\Reptile\22499463.jpg
36278828,Venom Serpent,Reptile,imagens\Reptile\36278828.jpg
73899015,Venom Snake,Reptile,imagens\Reptile\73899015.jpg
27103517,Wicked Acolyte Chilam Sabak,Reptile,imagens\Reptile\27103517.jpg
88650530,Worm Apocalypse,Reptile,imagens\Reptile\88650530.jpg
15658249,Worm Barses,Reptile,imagens\Reptile\15658249.jpg
51043243,Worm Cartaros,Reptile,imagens\Reptile\51043243.jpg
88438982,Worm Dimikles,Reptile,imagens\Reptile\88438982.jpg
73216412,Worm Drake,Reptile,imagens\Reptile\73216412.jpg
14936691,Worm Erokin,Reptile,imagens\Reptile\14936691.jpg
58760121,Worm Falco,Reptile,imagens\Reptile\58760121.jpg
85754829,Worm Gulse,Reptile,imagens\Reptile\85754829.jpg
11159464,Worm Hope,Reptile,imagens\Reptile\11159464.jpg
57543573,Worm Illidan,Reptile,imagens\Reptile\57543573.jpg
84932271,Worm Jetelikpse,Reptile,imagens\Reptile\84932271.jpg
10026986,Worm King,Reptile,imagens\Reptile\10026986.jpg
44811425,Worm Linx,Reptile,imagens\Reptile\44811425.jpg
71315423,Worm Millidith,Reptile,imagens\Reptile\71315423.jpg
7700132,Worm Noble,Reptile,imagens\Reptile\7700132.jpg
28465301,Worm Opera,Reptile,imagens\Reptile\28465301.jpg
54860010,Worm Prince,Reptile,imagens\Reptile\54860010.jpg
81254059,Worm Queen,Reptile,imagens\Reptile\81254059.jpg
17649753,Worm Rakuyeh,Reptile,imagens\Reptile\17649753.jpg
3204467,Worm Solid,Reptile,imagens\Reptile\3204467.jpg
30299166,Worm Tentacles,Reptile,imagens\Reptile\30299166.jpg
76683171,Worm Ugly,Reptile,imagens\Reptile\76683171.jpg
2088870,Worm Victory,Reptile,imagens\Reptile\2088870.jpg
35638627,Worm Warlord,Reptile,imagens\Reptile\35638627.jpg
11722335,Worm Xex,Reptile,imagens\Reptile\11722335.jpg
47111934,Worm Yagan,Reptile,imagens\Reptile\47111934.jpg
74506079,Worm Zero,Reptile,imagens\Reptile\74506079.jpg
96099959,X-Saber Palomuro,Reptile,imagens\Reptile\96099959.jpg
10852583,Yajiro Invader,Reptile,imagens\Reptile\10852583.jpg
51474037,Yamorimori,Reptile,imagens\Reptile\51474037.jpg
17115745,Yormungarde,Reptile,imagens\Reptile\17115745.jpg
33393090,Yowie,Reptile,imagens\Reptile\33393090.jpg
12067160,Zilofthonia Gorgon,Reptile,imagens\Reptile\12067160.jpg
35998832,"Zohah, the Ogdoadic Boundless",Reptile,imagens\Reptile\35998832.jpg
3900605,Absorbing Jar,Rock,imagens\Rock\3900605.jpg
11302671,Adamancipator Analyzer,Rock,imagens\Rock\11302671.jpg
10286023,Adamancipator Crystal - Dragite,Rock,imagens\Rock\10286023.jpg
47897376,Adamancipator Crystal - Leonite,Rock,imagens\Rock\47897376.jpg
74891384,Adamancipator Crystal - Raptite,Rock,imagens\Rock\74891384.jpg
85914562,Adamancipator Researcher,Rock,imagens\Rock\85914562.jpg
9464441,Adamancipator Risen - Dragite,Rock,imagens\Rock\9464441.jpg
47674738,Adamancipator Risen - Leonite,Rock,imagens\Rock\47674738.jpg
73079836,Adamancipator Risen - Raptite,Rock,imagens\Rock\73079836.jpg
48519867,Adamancipator Seeker,Rock,imagens\Rock\48519867.jpg
42023223,Alpha The Electromagnet Warrior,Rock,imagens\Rock\42023223.jpg
99785935,Alpha The Magnet Warrior,Rock,imagens\Rock\99785935.jpg
32181268,Amano-Iwato,Rock,imagens\Rock\32181268.jpg
81492226,Ancient Jar,Rock,imagens\Rock\81492226.jpg
7180418,Armor Exe,Rock,imagens\Rock\7180418.jpg
21452275,Aroma Jar,Rock,imagens\Rock\21452275.jpg
58996839,Ashoka Pillar,Rock,imagens\Rock\58996839.jpg
99284890,Avatar of The Pot,Rock,imagens\Rock\99284890.jpg
10476868,Barrel Rock,Rock,imagens\Rock\10476868.jpg
19740112,Barrier Statue of the Drought,Rock,imagens\Rock\19740112.jpg
42901635,Berserkion the Electromagna Warrior,Rock,imagens\Rock\42901635.jpg
79418928,Beta The Electromagnet Warrior,Rock,imagens\Rock\79418928.jpg
39256679,Beta The Magnet Warrior,Rock,imagens\Rock\39256679.jpg
25247218,Big Piece Golem,Rock,imagens\Rock\25247218.jpg
94689206,Block Dragon,Rock,imagens\Rock\94689206.jpg
72580321,Block Golem,Rock,imagens\Rock\72580321.jpg
48115277,Blockman,Rock,imagens\Rock\48115277.jpg
61011438,Brilliant Rose,Rock,imagens\Rock\61011438.jpg
84384943,Cabrera Stone,Rock,imagens\Rock\84384943.jpg
21501505,"Cairngorgon, Antiluminescent Knight",Rock,imagens\Rock\21501505.jpg
94076521,Cartorhyn the Hidden Gem of the Seafront,Rock,imagens\Rock\94076521.jpg
36931229,Castle Gate,Rock,imagens\Rock\36931229.jpg
50412166,Charm of Shabti,Rock,imagens\Rock\50412166.jpg
24506253,Chronomaly Acambaro Figures,Rock,imagens\Rock\24506253.jpg
94766498,Chronomaly Aztec Mask Golem,Rock,imagens\Rock\94766498.jpg
20154092,Chronomaly Cabrera Trebuchet,Rock,imagens\Rock\20154092.jpg
52158283,Chronomaly Colossal Head,Rock,imagens\Rock\52158283.jpg
15941690,Chronomaly Crystal Bones,Rock,imagens\Rock\15941690.jpg
51435705,Chronomaly Crystal Skull,Rock,imagens\Rock\51435705.jpg
72837335,Chronomaly Gordian Knot,Rock,imagens\Rock\72837335.jpg
87430304,Chronomaly Moai,Rock,imagens\Rock\87430304.jpg
38007744,Chronomaly Moai Carrier,Rock,imagens\Rock\38007744.jpg
67559101,Chronomaly Mud Golem,Rock,imagens\Rock\67559101.jpg
93543806,Chronomaly Sol Monolith,Rock,imagens\Rock\93543806.jpg
5291803,Chronomaly Tula Guardian,Rock,imagens\Rock\5291803.jpg
2089016,Chronomaly Tuspa Rocket,Rock,imagens\Rock\2089016.jpg
65591858,Chronomaly Winged Sphinx,Rock,imagens\Rock\65591858.jpg
42239546,Chrysalis Mole,Rock,imagens\Rock\42239546.jpg
7102732,Clear Rage Golem,Rock,imagens\Rock\7102732.jpg
18654201,Criosphinx,Rock,imagens\Rock\18654201.jpg
79531196,Crystal Rose,Rock,imagens\Rock\79531196.jpg
7903368,Crystal Skull,Rock,imagens\Rock\7903368.jpg
34124316,Cyber Jar,Rock,imagens\Rock\34124316.jpg
581014,Daigusto Emeral,Rock,imagens\Rock\581014.jpg
12262393,Delta The Magnet Warrior,Rock,imagens\Rock\12262393.jpg
73481154,Destroyer Golem,Rock,imagens\Rock\73481154.jpg
3549275,Dice Jar,Rock,imagens\Rock\3549275.jpg
40826495,Dissolverock,Rock,imagens\Rock\40826495.jpg
59724555,Dodododwarf Gogogoglove,Rock,imagens\Rock\59724555.jpg
95816395,Dogu,Rock,imagens\Rock\95816395.jpg
42021064,"Dogurad, the Stonetrooper",Rock,imagens\Rock\42021064.jpg
42143067,Doki Doki,Rock,imagens\Rock\42143067.jpg
13532663,Dummy Golem,Rock,imagens\Rock\13532663.jpg
53461122,Earth Effigy,Rock,imagens\Rock\53461122.jpg
61864793,Earthquake Giant,Rock,imagens\Rock\61864793.jpg
48424886,El Shaddoll Grysta,Rock,imagens\Rock\48424886.jpg
85166216,Elephant Statue of Blessing,Rock,imagens\Rock\85166216.jpg
12160911,Elephant Statue of Disaster,Rock,imagens\Rock\12160911.jpg
91862578,Enraged Muka Muka,Rock,imagens\Rock\91862578.jpg
51611041,"Epigonen, the Impersonation Invader",Rock,imagens\Rock\51611041.jpg
52566270,Epsilon The Magnet Warrior,Rock,imagens\Rock\52566270.jpg
30583090,Evil HERO Dead-End Prison,Rock,imagens\Rock\30583090.jpg
31456110,Evilswarm Golem,Rock,imagens\Rock\31456110.jpg
77542832,Evilswarm Heliotrope,Rock,imagens\Rock\77542832.jpg
55737443,"Exxod, Master of The Guard",Rock,imagens\Rock\55737443.jpg
84778110,Flint Cragger,Rock,imagens\Rock\84778110.jpg
12015000,Fossil Dragon Skullgar,Rock,imagens\Rock\12015000.jpg
21225115,Fossil Dragon Skullgios,Rock,imagens\Rock\21225115.jpg
42009836,Fossil Dyna Pachycephalo,Rock,imagens\Rock\42009836.jpg
10040267,Fossil Machine Skull Buggy,Rock,imagens\Rock\10040267.jpg
57157964,Fossil Machine Skull Convoy,Rock,imagens\Rock\57157964.jpg
83656563,Fossil Machine Skull Wagon,Rock,imagens\Rock\83656563.jpg
17706537,Fossil Tusker,Rock,imagens\Rock\17706537.jpg
86520461,Fossil Warrior Skull Bone,Rock,imagens\Rock\86520461.jpg
96897184,Fossil Warrior Skull King,Rock,imagens\Rock\96897184.jpg
59531356,Fossil Warrior Skull Knight,Rock,imagens\Rock\59531356.jpg
10002346,Gachi Gachi Gantetsu,Rock,imagens\Rock\10002346.jpg
14258627,Gaia Plate the Earth Giant,Rock,imagens\Rock\14258627.jpg
32530043,Gallant Granite,Rock,imagens\Rock\32530043.jpg
15502037,Gamma The Electromagnet Warrior,Rock,imagens\Rock\15502037.jpg
11549357,Gamma the Magnet Warrior,Rock,imagens\Rock\11549357.jpg
8102334,Gate Blocker,Rock,imagens\Rock\8102334.jpg
27004302,Gem-Armadillo,Rock,imagens\Rock\27004302.jpg
19019586,Gem-Elephant,Rock,imagens\Rock\19019586.jpg
90019393,Gem-Knight Alexandrite,Rock,imagens\Rock\90019393.jpg
76908448,Gem-Knight Crystal,Rock,imagens\Rock\76908448.jpg
69243722,Gem-Knight Emerald,Rock,imagens\Rock\69243722.jpg
19355597,Gem-Knight Lady Brilliant Diamond,Rock,imagens\Rock\19355597.jpg
47611119,Gem-Knight Lady Lapis Lazuli,Rock,imagens\Rock\47611119.jpg
99645428,Gem-Knight Lapis,Rock,imagens\Rock\99645428.jpg
81846636,Gem-Knight Lazuli,Rock,imagens\Rock\81846636.jpg
39512984,Gem-Knight Master Diamond,Rock,imagens\Rock\39512984.jpg
25342956,Gem-Knight Master Diamond Dispersion,Rock,imagens\Rock\25342956.jpg
19163116,Gem-Knight Obsidian,Rock,imagens\Rock\19163116.jpg
71594310,Gem-Knight Pearl,Rock,imagens\Rock\71594310.jpg
24484270,Gem-Knight Phantom Quartz,Rock,imagens\Rock\24484270.jpg
8692301,Gem-Knight Zirconia,Rock,imagens\Rock\8692301.jpg
64734090,Gem-Turtle,Rock,imagens\Rock\64734090.jpg
89333528,Genex Gaia,Rock,imagens\Rock\89333528.jpg
52119435,Geonator Transverser,Rock,imagens\Rock\52119435.jpg
16955631,Giant Mimighoul,Rock,imagens\Rock\16955631.jpg
57043117,Giant Soldier of Steel,Rock,imagens\Rock\57043117.jpg
13039848,Giant Soldier of Stone,Rock,imagens\Rock\13039848.jpg
47606319,Gigantes,Rock,imagens\Rock\47606319.jpg
63422098,Giganticastle,Rock,imagens\Rock\63422098.jpg
79080761,Gigastone Omega,Rock,imagens\Rock\79080761.jpg
4253484,Gladiator Beast Hoplomus,Rock,imagens\Rock\4253484.jpg
21155323,Goggle Golem,Rock,imagens\Rock\21155323.jpg
91718579,Gogogo Aristera & Dexia,Rock,imagens\Rock\91718579.jpg
39695323,Gogogo Giant,Rock,imagens\Rock\39695323.jpg
19667590,Gogogo Gigas,Rock,imagens\Rock\19667590.jpg
62476815,Gogogo Golem,Rock,imagens\Rock\62476815.jpg
2948263,Gogogo Golem - Golden Form,Rock,imagens\Rock\2948263.jpg
59911557,Gogogo Goram,Rock,imagens\Rock\59911557.jpg
52323207,Golem Sentry,Rock,imagens\Rock\52323207.jpg
74169516,Golem that Guards the Millennium Treasures,Rock,imagens\Rock\74169516.jpg
59797187,Gonogo,Rock,imagens\Rock\59797187.jpg
37168514,Gorgonic Cerberus,Rock,imagens\Rock\37168514.jpg
64379261,Gorgonic Gargoyle,Rock,imagens\Rock\64379261.jpg
90764875,Gorgonic Ghoul,Rock,imagens\Rock\90764875.jpg
37984162,Gorgonic Golem,Rock,imagens\Rock\37984162.jpg
84401683,Gorgonic Guardian,Rock,imagens\Rock\84401683.jpg
35866404,Grandram,Rock,imagens\Rock\35866404.jpg
15545291,Granmarg the Mega Monarch,Rock,imagens\Rock\15545291.jpg
60229110,Granmarg the Rock Monarch,Rock,imagens\Rock\60229110.jpg
40937767,Grave Ohja,Rock,imagens\Rock\40937767.jpg
92736188,Great Spirit,Rock,imagens\Rock\92736188.jpg
76593718,Greed Jar,Rock,imagens\Rock\76593718.jpg
40659562,Guardian Sphinx,Rock,imagens\Rock\40659562.jpg
75209824,Guardian Statue,Rock,imagens\Rock\75209824.jpg
84285623,Haniwa,Rock,imagens\Rock\84285623.jpg
82260502,Hieracosphinx,Rock,imagens\Rock\82260502.jpg
4628897,Imperion Magnum the Superconductive Battlebot,Rock,imagens\Rock\4628897.jpg
48791583,Invoked Magellanica,Rock,imagens\Rock\48791583.jpg
79185500,Ironhammer the Giant,Rock,imagens\Rock\79185500.jpg
92962242,Jioh the Gravity Ninja,Rock,imagens\Rock\92962242.jpg
51554871,"Kayenn, the Master Magma Blacksmith",Rock,imagens\Rock\51554871.jpg
6320631,Koa'ki Meiru Boulder,Rock,imagens\Rock\6320631.jpg
45041488,Koa'ki Meiru Guardian,Rock,imagens\Rock\45041488.jpg
14309486,Koa'ki Meiru Overload,Rock,imagens\Rock\14309486.jpg
176392,Koa'ki Meiru Prototype,Rock,imagens\Rock\176392.jpg
49680980,Koa'ki Meiru Sandman,Rock,imagens\Rock\49680980.jpg
80839052,Koa'ki Meiru Supplier,Rock,imagens\Rock\80839052.jpg
66816282,Koa'ki Meiru Wall,Rock,imagens\Rock\66816282.jpg
67284908,Labyrinth Wall,Rock,imagens\Rock\67284908.jpg
95993388,Landrobe the Rock Vassal,Rock,imagens\Rock\95993388.jpg
25773409,Legendary Jujitsu Master,Rock,imagens\Rock\25773409.jpg
9822220,Lord of the Heavenly Prison,Rock,imagens\Rock\9822220.jpg
45871897,Lost Guardian,Rock,imagens\Rock\45871897.jpg
82458280,Magic Hole Golem,Rock,imagens\Rock\82458280.jpg
40695128,Maharaghi,Rock,imagens\Rock\40695128.jpg
49814180,Master Monk,Rock,imagens\Rock\49814180.jpg
58843503,Medium Piece Golem,Rock,imagens\Rock\58843503.jpg
2694423,Medusa Worm,Rock,imagens\Rock\2694423.jpg
25726386,Megalith Aratron,Rock,imagens\Rock\25726386.jpg
99628747,Megalith Bethor,Rock,imagens\Rock\99628747.jpg
90444325,Megalith Hagith,Rock,imagens\Rock\90444325.jpg
36849933,Megalith Och,Rock,imagens\Rock\36849933.jpg
63056220,Megalith Ophiel,Rock,imagens\Rock\63056220.jpg
63233638,Megalith Phaleg,Rock,imagens\Rock\63233638.jpg
78990927,Megalith Phul,Rock,imagens\Rock\78990927.jpg
71544954,Megarock Dragon,Rock,imagens\Rock\71544954.jpg
47986555,Millennium Golem,Rock,imagens\Rock\47986555.jpg
42940335,Mimighoul Throne,Rock,imagens\Rock\42940335.jpg
76321376,Mine Golem,Rock,imagens\Rock\76321376.jpg
46864967,Minomushi Warrior,Rock,imagens\Rock\46864967.jpg
45159319,Moai Interceptor Cannons,Rock,imagens\Rock\45159319.jpg
3810071,Monk Fighter,Rock,imagens\Rock\3810071.jpg
71717923,Mormolith,Rock,imagens\Rock\71717923.jpg
33508719,Morphing Jar,Rock,imagens\Rock\33508719.jpg
79106360,Morphing Jar #2,Rock,imagens\Rock\79106360.jpg
46657337,Muka Muka,Rock,imagens\Rock\46657337.jpg
71628381,Multiple Piece Golem,Rock,imagens\Rock\71628381.jpg
32751480,Mystical Sand,Rock,imagens\Rock\32751480.jpg
33866130,Naturia Cliff,Rock,imagens\Rock\33866130.jpg
90555947,Naturia Gaiastrio,Rock,imagens\Rock\90555947.jpg
43932460,Naturia Landoise,Rock,imagens\Rock\43932460.jpg
54161401,Naturia Rock,Rock,imagens\Rock\54161401.jpg
